ID,Forno,Status,Data,Unidade,Status_Ajustado,Dias_Vazio_Consecutivos,Alerta,Dias_Resfriando_Consecutivos,Alerta_Resfriamento,Mudou,Bloco,Status_Anterior,Carregou,Descarregou
e876c21a,38,Em manutenção,2025-06-26,UPC-Mata Verde,Em manutenção,0,,0,,True,1,,False,False
4972ccd1,38,Em manutenção,2025-06-27,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
898e6bc9,38,Em manutenção,2025-06-28,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
b4ffefe1,38,Em manutenção,2025-06-29,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
72b1b184,38,Em manutenção,2025-06-30,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
d1504412,38,Em manutenção,2025-07-01,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
c7b7c7a1,38,Em manutenção,2025-07-02,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
10028816,38,Em manutenção,2025-07-03,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
19d466c7,38,Em manutenção,2025-07-04,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
f5dfdf63,38,Em manutenção,2025-07-05,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
496d261d,38,Em manutenção,2025-07-06,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
49deb4f6,38,Em manutenção,2025-07-07,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
4facd70b,38,Em manutenção,2025-07-08,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
1f3876bc,38,Em manutenção,2025-07-09,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
a667de14,38,Em manutenção,2025-07-10,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
9140ecb7,38,Em manutenção,2025-07-11,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
836f3310,38,Em manutenção,2025-07-12,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
6f32cffb,38,Em manutenção,2025-07-13,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
ca705202,38,Em manutenção,2025-07-14,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
e2d0c89d,38,Em manutenção,2025-07-15,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
1ed85af1,38,Em manutenção,2025-07-16,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
4f0c3deb,38,Em manutenção,2025-07-17,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
fc2482a1,38,Em manutenção,2025-07-18,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
b06275b4,38,Em manutenção,2025-07-19,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
aa02211a,38,Em manutenção,2025-07-20,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
a0530255,38,Em manutenção,2025-07-21,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
31e3dec8,38,Em manutenção,2025-07-22,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
63cce7ca,38,Em manutenção,2025-07-23,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
9a238d8a,38,Em manutenção,2025-07-24,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
72ddcec5,38,Em manutenção,2025-07-25,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
3a1af6c3,38,Em manutenção,2025-07-26,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
c5982aac,38,Em manutenção,2025-07-27,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
9d4f136d,38,Em manutenção,2025-07-28,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
ca91db1e,38,Em manutenção,2025-07-29,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
ddf01aa5,38,Em manutenção,2025-07-30,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
369b9d1e,38,Em manutenção,2025-07-31,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
006db644,38,Em manutenção,2025-08-01,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
643b8109,38,Em manutenção,2025-08-02,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
dfa3d550,38,Em manutenção,2025-08-03,UPC-Mata Verde,Em manutenção,0,,0,,False,1,Em manutenção,False,False
